alpha,beta,gamma,qid,nDCG
1.75,0.75,0.15,9.0,0.0
1.75,0.75,0.15,10.0,0.6905614565351599
1.75,0.75,0.15,11.0,0.5498603341124944
1.75,0.75,0.15,12.0,0.7002070560912678
1.75,0.75,0.15,13.0,0.5617479073914448
1.75,0.75,0.15,14.0,0.756835978254257
1.75,0.75,0.15,15.0,0.6057646962185347
1.75,0.75,0.15,16.0,0.49295651325010653
1.75,0.75,0.15,17.0,0.7945678204989867
1.75,0.75,0.15,18.0,0.8289141231183278
1.75,0.75,0.15,19.0,0.6284268568146067
1.75,0.75,0.15,20.0,0.9515446493309389
1.75,0.75,0.15,21.0,0.6687136394584967
1.75,0.75,0.15,22.0,0.8919855461043181
1.75,0.75,0.15,23.0,0.8541433202608092
1.75,0.75,0.15,24.0,0.9427601628290939
1.75,0.75,0.15,25.0,0.705529595852532
1.75,0.75,0.15,26.0,0.7706880341522985
1.75,0.75,0.15,27.0,0.917909667378448
1.75,0.75,0.15,28.0,0.9188120886998546
1.75,0.75,0.15,29.0,0.8658612517380864
1.75,0.75,0.15,30.0,0.9229105182113273
1.75,0.75,0.15,31.0,0.31691922401800865
1.75,0.75,0.15,32.0,0.3043960881667446
1.75,0.75,0.15,33.0,0.7713590206497773
1.75,0.75,0.15,34.0,0.43500628881992937
1.75,0.75,0.15,35.0,0.6649425305660174
1.75,0.75,0.15,36.0,0.9737141153195231
1.75,0.75,0.15,37.0,0.8244938899924638
1.75,0.75,0.15,38.0,0.9758294600269783
1.75,0.75,0.15,39.0,0.9814870627716653
1.75,0.75,0.15,40.0,0.7759118330336701
1.75,0.75,0.2,1.0,0.8013607666356574
1.75,0.75,0.2,2.0,0.5142834600379137
1.75,0.75,0.2,3.0,0.7393884014584527
1.75,0.75,0.2,4.0,0.24595570905742994
1.75,0.75,0.2,5.0,0.6545158671373622
1.75,0.75,0.2,6.0,0.9443617144531457
1.75,0.75,0.2,7.0,0.8505098339391798
1.75,0.75,0.2,8.0,0.38097179678159365
1.75,0.75,0.2,9.0,0.0
1.75,0.75,0.2,10.0,0.6979163643111939
1.75,0.75,0.2,11.0,0.5496745960621718
1.75,0.75,0.2,12.0,0.7000667242602396
1.75,0.75,0.2,13.0,0.5617479073914448
1.75,0.75,0.2,14.0,0.7566227521424751
1.75,0.75,0.2,15.0,0.604878126977273
1.75,0.75,0.2,16.0,0.49394501239484073
1.75,0.75,0.2,17.0,0.7946887816558089
1.75,0.75,0.2,18.0,0.8284058957035807
1.75,0.75,0.2,19.0,0.6298996791177239
1.75,0.75,0.2,20.0,0.9514369349807925
1.75,0.75,0.2,21.0,0.6685384473667773
1.75,0.75,0.2,22.0,0.8932882538934352
1.75,0.75,0.2,23.0,0.8566080933063717
1.75,0.75,0.2,24.0,0.944151749755138
1.75,0.75,0.2,25.0,0.7057753959065454
1.75,0.75,0.2,26.0,0.7705673747196401
1.75,0.75,0.2,27.0,0.9179142577149345
1.75,0.75,0.2,28.0,0.9189231936649931
1.75,0.75,0.2,29.0,0.8697236591831565
1.75,0.75,0.2,30.0,0.9228422591613576
1.75,0.75,0.2,31.0,0.31691922401800865
1.75,0.75,0.2,32.0,0.30083565208599283
1.75,0.75,0.2,33.0,0.7703644359476544
1.75,0.75,0.2,34.0,0.43742943788078087
1.75,0.75,0.2,35.0,0.664075825899134
1.75,0.75,0.2,36.0,0.9737141153195231
1.75,0.75,0.2,37.0,0.8246317348609247
1.75,0.75,0.2,38.0,0.975935356895388
1.75,0.75,0.2,39.0,0.981425354901833
1.75,0.75,0.2,40.0,0.7761800751143147
1.75,1.0,0.0,1.0,0.8313950921900519
1.75,1.0,0.0,2.0,0.5132957591115431
1.75,1.0,0.0,3.0,0.7448211005583004
1.75,1.0,0.0,4.0,0.24694410399804123
1.75,1.0,0.0,5.0,0.6526609910241482
1.75,1.0,0.0,6.0,0.9433853862931318
1.75,1.0,0.0,7.0,0.8502118977072061
1.75,1.0,0.0,8.0,0.38097179678159365
1.75,1.0,0.0,9.0,0.0
1.75,1.0,0.0,10.0,0.6911646781599164
1.75,1.0,0.0,11.0,0.5426925588055819
1.75,1.0,0.0,12.0,0.6977428836437826
1.75,1.0,0.0,13.0,0.5617479073914448
1.75,1.0,0.0,14.0,0.7657630529604154
1.75,1.0,0.0,15.0,0.6024557549533349
1.75,1.0,0.0,16.0,0.490922608337519
1.75,1.0,0.0,17.0,0.7934169890278027
1.75,1.0,0.0,18.0,0.8257763014119449
1.75,1.0,0.0,19.0,0.6230144721271064
1.75,1.0,0.0,20.0,0.9504292419106627
1.75,1.0,0.0,21.0,0.667670460128714
1.75,1.0,0.0,22.0,0.891724823484231
1.75,1.0,0.0,23.0,0.8516442379568279
1.75,1.0,0.0,24.0,0.9413591345015107
1.75,1.0,0.0,25.0,0.6985393225601453
1.75,1.0,0.0,26.0,0.7706044562942849
1.75,1.0,0.0,27.0,0.9114796195300201
1.75,1.0,0.0,28.0,0.9188113260602195
1.75,1.0,0.0,29.0,0.8549545766068603
1.75,1.0,0.0,30.0,0.9285562870898779
1.75,1.0,0.0,31.0,0.3171420575108752
1.75,1.0,0.0,32.0,0.3123318619163071
1.75,1.0,0.0,33.0,0.7741681720627732
1.75,1.0,0.0,34.0,0.43460869287524745
1.75,1.0,0.0,35.0,0.6637707054934265
1.75,1.0,0.0,36.0,0.9738193608106257
1.75,1.0,0.0,37.0,0.825241662762317
1.75,1.0,0.0,38.0,0.9756027341594049
1.75,1.0,0.0,39.0,0.9814363207694823
1.75,1.0,0.0,40.0,0.7763531546593
1.75,1.0,0.05,1.0,0.8316140103213909
1.75,1.0,0.05,2.0,0.5134133947232326
1.75,1.0,0.05,3.0,0.7488301651401165
1.75,1.0,0.05,4.0,0.2479824481721596
1.75,1.0,0.05,5.0,0.6531111572793291
1.75,1.0,0.05,6.0,0.9433439952833096
1.75,1.0,0.05,7.0,0.8501796546521406
1.75,1.0,0.05,8.0,0.38097179678159365
1.75,1.0,0.05,9.0,0.0
1.75,1.0,0.05,10.0,0.6910167366231801
1.75,1.0,0.05,11.0,0.5426925588055819
1.75,1.0,0.05,12.0,0.6977428836437826
1.75,1.0,0.05,13.0,0.5617479073914448
1.75,1.0,0.05,14.0,0.7652333569886689
1.75,1.0,0.05,15.0,0.6025581146562923
1.75,1.0,0.05,16.0,0.4907834966069212
1.75,1.0,0.05,17.0,0.7940105676510195
1.75,1.0,0.05,18.0,0.825824190504484
1.75,1.0,0.05,19.0,0.6230935304749804
1.75,1.0,0.05,20.0,0.9502976643203837
1.75,1.0,0.05,21.0,0.667402604226694
1.75,1.0,0.05,22.0,0.8917300497322719
1.75,1.0,0.05,23.0,0.8516776682028379
1.75,1.0,0.05,24.0,0.9413816041135676
1.75,1.0,0.05,25.0,0.6985393225601453
1.75,1.0,0.05,26.0,0.7704667009328383
1.75,1.0,0.05,27.0,0.9121783933698744
1.75,1.0,0.05,28.0,0.9187424489294435
1.75,1.0,0.05,29.0,0.8644902016101608
1.75,1.0,0.05,30.0,0.928363017241111
1.75,1.0,0.05,31.0,0.3171420575108752
1.75,1.0,0.05,32.0,0.3112282537965069
1.75,1.0,0.05,33.0,0.7733804927316612
1.75,1.0,0.05,34.0,0.43460869287524745
1.75,1.0,0.05,35.0,0.6637707054934265
1.75,1.0,0.05,36.0,0.9739646689294302
1.75,1.0,0.05,37.0,0.8254511081359167
1.75,1.0,0.05,38.0,0.9756027341594049
1.75,1.0,0.05,39.0,0.9815864987163286
1.75,1.0,0.05,40.0,0.776274743103857
1.75,1.0,0.1,1.0,0.8328548969750351
1.75,1.0,0.1,2.0,0.5134898637234397
1.75,1.0,0.1,3.0,0.7476787150277099
1.75,1.0,0.1,4.0,0.24694410399804123
1.75,1.0,0.1,5.0,0.6531111572793291
1.75,1.0,0.1,6.0,0.9435236508707159
1.75,1.0,0.1,7.0,0.8500149010986054
1.75,1.0,0.1,8.0,0.38097179678159365
1.75,1.0,0.1,9.0,0.0
1.75,1.0,0.1,10.0,0.6908700479186446
1.75,1.0,0.1,11.0,0.5426925588055819
1.75,1.0,0.1,12.0,0.6985956827530536
1.75,1.0,0.1,13.0,0.5617479073914448
1.75,1.0,0.1,14.0,0.765302543425182
1.75,1.0,0.1,15.0,0.6047020646891157
1.75,1.0,0.1,16.0,0.4907834966069212
1.75,1.0,0.1,17.0,0.7939768019663453
1.75,1.0,0.1,18.0,0.8254931399824097
1.75,1.0,0.1,19.0,0.6232710844608468
1.75,1.0,0.1,20.0,0.9502405176248718
1.75,1.0,0.1,21.0,0.6676569156834087
1.75,1.0,0.1,22.0,0.8919855461043181
1.75,1.0,0.1,23.0,0.8520139262610087
1.75,1.0,0.1,24.0,0.9416339790025904
1.75,1.0,0.1,25.0,0.6988069523735879
1.75,1.0,0.1,26.0,0.7700772004437346
1.75,1.0,0.1,27.0,0.9123013628825293
1.75,1.0,0.1,28.0,0.9185841333541372
1.75,1.0,0.1,29.0,0.8652431891158018
1.75,1.0,0.1,30.0,0.9254632776065715
1.75,1.0,0.1,31.0,0.3171420575108752
1.75,1.0,0.1,32.0,0.3066593846881489
1.75,1.0,0.1,33.0,0.7731880617275658
1.75,1.0,0.1,34.0,0.4342525370337113
1.75,1.0,0.1,35.0,0.6633561253833867
1.75,1.0,0.1,36.0,0.9738722029228513
1.75,1.0,0.1,37.0,0.825203308237906
1.75,1.0,0.1,38.0,0.9756437779689829
1.75,1.0,0.1,39.0,0.9815864987163286
1.75,1.0,0.1,40.0,0.7759797296722328
1.75,1.0,0.15,1.0,0.8328071789344583
1.75,1.0,0.15,2.0,0.5136111096186129
1.75,1.0,0.15,3.0,0.7476109737805634
1.75,1.0,0.15,4.0,0.24694410399804123
1.75,1.0,0.15,5.0,0.6532814415575089
1.75,1.0,0.15,6.0,0.9436622638593926
1.75,1.0,0.15,7.0,0.8505254967584799
1.75,1.0,0.15,8.0,0.38097179678159365
1.75,1.0,0.15,9.0,0.0
1.75,1.0,0.15,10.0,0.6908700479186446
1.75,1.0,0.15,11.0,0.5465458006596097
1.75,1.0,0.15,12.0,0.6986088826115975
1.75,1.0,0.15,13.0,0.5617479073914448
1.75,1.0,0.15,14.0,0.765419167825391
1.75,1.0,0.15,15.0,0.6055594984735454
1.75,1.0,0.15,16.0,0.49064812570993693
1.75,1.0,0.15,17.0,0.7941545326025703
1.75,1.0,0.15,18.0,0.8262696928572247
1.75,1.0,0.15,19.0,0.6232710844608468
1.75,1.0,0.15,20.0,0.9502405176248718
1.75,1.0,0.15,21.0,0.6677556527140514
1.75,1.0,0.15,22.0,0.8919855461043181
1.75,1.0,0.15,23.0,0.851610233869609
1.75,1.0,0.15,24.0,0.9420871895334174
1.75,1.0,0.15,25.0,0.6987443971426219
1.75,1.0,0.15,26.0,0.7695616727348241
1.75,1.0,0.15,27.0,0.9148489929262272
1.75,1.0,0.15,28.0,0.9186120253020646
1.75,1.0,0.15,29.0,0.8653151343914524
1.75,1.0,0.15,30.0,0.9227992337114294
1.75,1.0,0.15,31.0,0.3171420575108752
1.75,1.0,0.15,32.0,0.3055780863106724
1.75,1.0,0.15,33.0,0.7709854763239957
1.75,1.0,0.15,34.0,0.4347479236981491
1.75,1.0,0.15,35.0,0.6633561253833867
1.75,1.0,0.15,36.0,0.9737583228032044
1.75,1.0,0.15,37.0,0.8251698077304753
1.75,1.0,0.15,38.0,0.9759664760789805
1.75,1.0,0.15,39.0,0.981573126593409
1.75,1.0,0.15,40.0,0.7766980084370086
1.75,1.0,0.2,1.0,0.8330492341466567
1.75,1.0,0.2,2.0,0.5136111096186129
1.75,1.0,0.2,3.0,0.7473959193554882
1.75,1.0,0.2,4.0,0.24694410399804123
1.75,1.0,0.2,5.0,0.6532814415575089
1.75,1.0,0.2,6.0,0.9438275457934552
1.75,1.0,0.2,7.0,0.8812645346823149
1.75,1.0,0.2,8.0,0.38097179678159365
1.75,1.0,0.2,9.0,0.0
1.75,1.0,0.2,10.0,0.6908700479186446
1.75,1.0,0.2,11.0,0.5468369799125895
1.75,1.0,0.2,12.0,0.6992253253382259
1.75,1.0,0.2,13.0,0.5617479073914448
1.75,1.0,0.2,14.0,0.7649752248519738
1.75,1.0,0.2,15.0,0.6055594984735454
1.75,1.0,0.2,16.0,0.4904586198649562
1.75,1.0,0.2,17.0,0.794197528655053
1.75,1.0,0.2,18.0,0.8266546332865291
1.75,1.0,0.2,19.0,0.6230756277468119
1.75,1.0,0.2,20.0,0.9496023045933909
1.75,1.0,0.2,21.0,0.6680252114236214
1.75,1.0,0.2,22.0,0.8919855461043181
1.75,1.0,0.2,23.0,0.8530843332317395
1.75,1.0,0.2,24.0,0.9421486706246956
1.75,1.0,0.2,25.0,0.6988685550986498
1.75,1.0,0.2,26.0,0.7702489309946364
1.75,1.0,0.2,27.0,0.9159493901028688
1.75,1.0,0.2,28.0,0.9187520691686806
1.75,1.0,0.2,29.0,0.8686476222841785
1.75,1.0,0.2,30.0,0.9234460021066394
1.75,1.0,0.2,31.0,0.3171420575108752
1.75,1.0,0.2,32.0,0.3055780863106724
1.75,1.0,0.2,33.0,0.7710246713898616
1.75,1.0,0.2,34.0,0.4346625988541032
1.75,1.0,0.2,35.0,0.6633561253833867
1.75,1.0,0.2,36.0,0.9738507888097834
1.75,1.0,0.2,37.0,0.8246090153177327
1.75,1.0,0.2,38.0,0.9757989386413519
1.75,1.0,0.2,39.0,0.9814952235766321
1.75,1.0,0.2,40.0,0.7769775508955206
1.75,1.25,0.0,1.0,0.82998457916469
1.75,1.25,0.0,2.0,0.512705768158756
1.75,1.25,0.0,3.0,0.7448414147210375
1.75,1.25,0.0,4.0,0.2479824481721596
1.75,1.25,0.0,5.0,0.6521738358317278
1.75,1.25,0.0,6.0,0.9431395250255241
1.75,1.25,0.0,7.0,0.8505876622619027
1.75,1.25,0.0,8.0,0.38097179678159365
1.75,1.25,0.0,9.0,0.0
1.75,1.25,0.0,10.0,0.6897807473884545
1.75,1.25,0.0,11.0,0.5902851098696974
1.75,1.25,0.0,12.0,0.6970192964256332
1.75,1.25,0.0,13.0,0.5617479073914448
1.75,1.25,0.0,14.0,0.766428706566987
1.75,1.25,0.0,15.0,0.6024557549533349
1.75,1.25,0.0,16.0,0.48832410031882634
1.75,1.25,0.0,17.0,0.7934580822990855
1.75,1.25,0.0,18.0,0.825283933620459
1.75,1.25,0.0,19.0,0.6228107808281287
1.75,1.25,0.0,20.0,0.9497389968857503
1.75,1.25,0.0,21.0,0.6675760662412414
1.75,1.25,0.0,22.0,0.8916527376100161
1.75,1.25,0.0,23.0,0.851520395483125
1.75,1.25,0.0,24.0,0.9411744400100872
1.75,1.25,0.0,25.0,0.6983009810076675
1.75,1.25,0.0,26.0,0.7705014807209313
1.75,1.25,0.0,27.0,0.9112491394831823
1.75,1.25,0.0,28.0,0.9188081455656472
1.75,1.25,0.0,29.0,0.8564299190885778
1.75,1.25,0.0,30.0,0.9283385986822006
1.75,1.25,0.0,31.0,0.3171420575108752
1.75,1.25,0.0,32.0,0.3120653239161863
1.75,1.25,0.0,33.0,0.7739459180044223
1.75,1.25,0.0,34.0,0.43460869287524745
1.75,1.25,0.0,35.0,0.6637707054934265
1.75,1.25,0.0,36.0,0.9739646689294302
1.75,1.25,0.0,37.0,0.8251579535261109
1.75,1.25,0.0,38.0,0.9755707178239083
1.75,1.25,0.0,39.0,0.9812816702559956
1.75,1.25,0.0,40.0,0.77631866725497
1.75,1.25,0.05,1.0,0.8301356991842477
1.75,1.25,0.05,2.0,0.5128704676940895
1.75,1.25,0.05,3.0,0.74876242389297
1.75,1.25,0.05,4.0,0.2479824481721596
1.75,1.25,0.05,5.0,0.6526609910241482
1.75,1.25,0.05,6.0,0.9432423539713319
1.75,1.25,0.05,7.0,0.8501677277949783
1.75,1.25,0.05,8.0,0.38097179678159365
1.75,1.25,0.05,9.0,0.0
1.75,1.25,0.05,10.0,0.6904454352136044
1.75,1.25,0.05,11.0,0.5514403072672125
1.75,1.25,0.05,12.0,0.6966207632993952
1.75,1.25,0.05,13.0,0.5617479073914448
1.75,1.25,0.05,14.0,0.7665498109129009
1.75,1.25,0.05,15.0,0.6025581146562923
1.75,1.25,0.05,16.0,0.4886723386404139
1.75,1.25,0.05,17.0,0.7934891211399192
1.75,1.25,0.05,18.0,0.8255404992938449
1.75,1.25,0.05,19.0,0.6228107808281287
1.75,1.25,0.05,20.0,0.9497389968857503
1.75,1.25,0.05,21.0,0.667402604226694
1.75,1.25,0.05,22.0,0.8916785146758687
1.75,1.25,0.05,23.0,0.8514910634371268
1.75,1.25,0.05,24.0,0.9413773524613663
1.75,1.25,0.05,25.0,0.6984759482088482
1.75,1.25,0.05,26.0,0.7699864996022339
1.75,1.25,0.05,27.0,0.9116009849182236
1.75,1.25,0.05,28.0,0.9188256454344331
1.75,1.25,0.05,29.0,0.856549850969906
1.75,1.25,0.05,30.0,0.9291190724304899
1.75,1.25,0.05,31.0,0.3171420575108752
1.75,1.25,0.05,32.0,0.3123318619163071
1.75,1.25,0.05,33.0,0.7738420765257569
1.75,1.25,0.05,34.0,0.43460869287524745
1.75,1.25,0.05,35.0,0.6637707054934265
1.75,1.25,0.05,36.0,0.9739646689294302
1.75,1.25,0.05,37.0,0.8250701027140059
1.75,1.25,0.05,38.0,0.9755707178239083
1.75,1.25,0.05,39.0,0.9813505990928325
1.75,1.25,0.05,40.0,0.77631866725497
1.75,1.25,0.1,1.0,0.8307522918091536
1.75,1.25,0.1,2.0,0.51316669337001
1.75,1.25,0.1,3.0,0.7475223938667768
1.75,1.25,0.1,4.0,0.2479824481721596
1.75,1.25,0.1,5.0,0.6526609910241482
1.75,1.25,0.1,6.0,0.9435241357582923
1.75,1.25,0.1,7.0,0.8501677277949783
1.75,1.25,0.1,8.0,0.38097179678159365
1.75,1.25,0.1,9.0,0.0
1.75,1.25,0.1,10.0,0.6907878916970054
1.75,1.25,0.1,11.0,0.5515289063548595
1.75,1.25,0.1,12.0,0.696781789175141
1.75,1.25,0.1,13.0,0.5617479073914448
1.75,1.25,0.1,14.0,0.7667294724413004
1.75,1.25,0.1,15.0,0.6026634204977643
1.75,1.25,0.1,16.0,0.4886723386404139
1.75,1.25,0.1,17.0,0.7940180172346994
1.75,1.25,0.1,18.0,0.8259243976599989
1.75,1.25,0.1,19.0,0.6230234116358628
1.75,1.25,0.1,20.0,0.9496324686670624
1.75,1.25,0.1,21.0,0.6671899476174358
1.75,1.25,0.1,22.0,0.8919961016648488
1.75,1.25,0.1,23.0,0.8508821427234831
1.75,1.25,0.1,24.0,0.9414136979382405
1.75,1.25,0.1,25.0,0.6984996848889655
1.75,1.25,0.1,26.0,0.7695969991131301
1.75,1.25,0.1,27.0,0.9115438176247627
1.75,1.25,0.1,28.0,0.9187567683036568
1.75,1.25,0.1,29.0,0.8547267500291263
1.75,1.25,0.1,30.0,0.9289945887262768
1.75,1.25,0.1,31.0,0.3171420575108752
1.75,1.25,0.1,32.0,0.30690283282315123
1.75,1.25,0.1,33.0,0.7736446032183938
1.75,1.25,0.1,34.0,0.43460869287524745
1.75,1.25,0.1,35.0,0.6637707054934265
1.75,1.25,0.1,36.0,0.9739646689294302
1.75,1.25,0.1,37.0,0.8249468961459272
1.75,1.25,0.1,38.0,0.975568663942803
1.75,1.25,0.1,39.0,0.9813505990928325
1.75,1.25,0.1,40.0,0.7765035629936192
1.75,1.25,0.15,1.0,0.832943729936593
1.75,1.25,0.15,2.0,0.5132843289816994
1.75,1.25,0.15,3.0,0.7476109737805634
1.75,1.25,0.15,4.0,0.24694410399804123
1.75,1.25,0.15,5.0,0.6531111572793291
1.75,1.25,0.15,6.0,0.9436451180535743
1.75,1.25,0.15,7.0,0.8501677277949783
1.75,1.25,0.15,8.0,0.38097179678159365
1.75,1.25,0.15,9.0,0.0
1.75,1.25,0.15,10.0,0.6910105453618126
1.75,1.25,0.15,11.0,0.5515289063548595
1.75,1.25,0.15,12.0,0.6969210957591374
1.75,1.25,0.15,13.0,0.5617479073914448
1.75,1.25,0.15,14.0,0.7660323726402387
1.75,1.25,0.15,15.0,0.603612914450051
1.75,1.25,0.15,16.0,0.4887095794279348
1.75,1.25,0.15,17.0,0.7939502826034485
1.75,1.25,0.15,18.0,0.8253641914705193
1.75,1.25,0.15,19.0,0.6230234116358628
1.75,1.25,0.15,20.0,0.9496324686670624
1.75,1.25,0.15,21.0,0.667456551226069
1.75,1.25,0.15,22.0,0.8919340110479149
1.75,1.25,0.15,23.0,0.8510237584512917
1.75,1.25,0.15,24.0,0.9414920220854803
1.75,1.25,0.15,25.0,0.6984996848889655
1.75,1.25,0.15,26.0,0.7694496889722882
1.75,1.25,0.15,27.0,0.9117862973603555
1.75,1.25,0.15,28.0,0.9186826199054666
1.75,1.25,0.15,29.0,0.8663375281968305
1.75,1.25,0.15,30.0,0.9271567916766948
1.75,1.25,0.15,31.0,0.3171420575108752
1.75,1.25,0.15,32.0,0.3053044658864907
1.75,1.25,0.15,33.0,0.7720706566989844
1.75,1.25,0.15,34.0,0.43460869287524745
1.75,1.25,0.15,35.0,0.6643639245351366
1.75,1.25,0.15,36.0,0.9740528321394344
1.75,1.25,0.15,37.0,0.8251047543363724
1.75,1.25,0.15,38.0,0.9756243119537743
1.75,1.25,0.15,39.0,0.9815412351541172
1.75,1.25,0.15,40.0,0.7763044975204126
1.75,1.25,0.2,1.0,0.8330492341466567
1.75,1.25,0.2,2.0,0.5132843289816994
1.75,1.25,0.2,3.0,0.7476109737805634
1.75,1.25,0.2,4.0,0.24694410399804123
1.75,1.25,0.2,5.0,0.6532814415575089
1.75,1.25,0.2,6.0,0.9436380266917888
1.75,1.25,0.2,7.0,0.8807422691783986
1.75,1.25,0.2,8.0,0.38097179678159365
1.75,1.25,0.2,9.0,0.0
1.75,1.25,0.2,10.0,0.6911699152700554
1.75,1.25,0.2,11.0,0.5515289063548595
1.75,1.25,0.2,12.0,0.6964532989808144
1.75,1.25,0.2,13.0,0.5617479073914448
1.75,1.25,0.2,14.0,0.7662271085861868
1.75,1.25,0.2,15.0,0.6047020646891157
1.75,1.25,0.2,16.0,0.48813511534846515
1.75,1.25,0.2,17.0,0.7941280132396733
1.75,1.25,0.2,18.0,0.825346138338095
1.75,1.25,0.2,19.0,0.6230234116358628
1.75,1.25,0.2,20.0,0.9495489492092353
1.75,1.25,0.2,21.0,0.6671981269536897
1.75,1.25,0.2,22.0,0.8919340110479149
1.75,1.25,0.2,23.0,0.8507845370951796
1.75,1.25,0.2,24.0,0.941237727897661
1.75,1.25,0.2,25.0,0.6986145024668354
1.75,1.25,0.2,26.0,0.7696247200400952
1.75,1.25,0.2,27.0,0.9117797557060077
1.75,1.25,0.2,28.0,0.9184624121334254
1.75,1.25,0.2,29.0,0.8670992999982309
1.75,1.25,0.2,30.0,0.926315463085153
1.75,1.25,0.2,31.0,0.3171420575108752
1.75,1.25,0.2,32.0,0.3053044658864907
1.75,1.25,0.2,33.0,0.7710899467349615
1.75,1.25,0.2,34.0,0.4342525370337113
1.75,1.25,0.2,35.0,0.6633561253833867
1.75,1.25,0.2,36.0,0.9739389520197875
1.75,1.25,0.2,37.0,0.8249834030168367
1.75,1.25,0.2,38.0,0.9756243119537743
1.75,1.25,0.2,39.0,0.9815574392028362
1.75,1.25,0.2,40.0,0.7764926635771582
2.0,0.0,0.0,1.0,0.7580193053814283
2.0,0.0,0.0,2.0,0.7853479087670131
2.0,0.0,0.0,3.0,0.8022206726016661
2.0,0.0,0.0,4.0,0.2861563362915474
2.0,0.0,0.0,5.0,0.5968649950357722
2.0,0.0,0.0,6.0,0.9190566776382042
2.0,0.0,0.0,7.0,0.8187481415128685
2.0,0.0,0.0,8.0,0.38097179678159365
2.0,0.0,0.0,9.0,0.0
2.0,0.0,0.0,10.0,0.7460981570733123
2.0,0.0,0.0,11.0,0.5339769271452551
2.0,0.0,0.0,12.0,0.6964737939837653
2.0,0.0,0.0,13.0,0.5106153930421619
2.0,0.0,0.0,14.0,0.7505998004122226
2.0,0.0,0.0,15.0,0.5857766766996702
2.0,0.0,0.0,16.0,0.750025488910772
2.0,0.0,0.0,17.0,0.8616922496028258
2.0,0.0,0.0,18.0,0.938804165754032
2.0,0.0,0.0,19.0,0.6941964766825469
2.0,0.0,0.0,20.0,0.9594096961179573
2.0,0.0,0.0,21.0,0.808476828423383
2.0,0.0,0.0,22.0,0.7177356019087616
2.0,0.0,0.0,23.0,0.8580031460209774
2.0,0.0,0.0,24.0,0.9478615993205944
2.0,0.0,0.0,25.0,0.7811492686056666
2.0,0.0,0.0,26.0,0.8831166675690544
2.0,0.0,0.0,27.0,0.9451245164262162
2.0,0.0,0.0,28.0,0.9676661587670118
2.0,0.0,0.0,29.0,0.7917589979302313
2.0,0.0,0.0,30.0,0.9175947157086635
2.0,0.0,0.0,31.0,0.34111602847245287
2.0,0.0,0.0,32.0,0.6939405624207662
2.0,0.0,0.0,33.0,0.7639782313281701
2.0,0.0,0.0,34.0,0.4019478897764649
2.0,0.0,0.0,35.0,0.7175680401007659
2.0,0.0,0.0,36.0,0.9614920168610935
2.0,0.0,0.0,37.0,0.7619261644053233
2.0,0.0,0.0,38.0,0.9273066179905303
2.0,0.0,0.0,39.0,0.9538941249679274
2.0,0.0,0.0,40.0,0.8669747068555468
2.0,0.0,0.05,1.0,0.7580193053814283
2.0,0.0,0.05,2.0,0.7853479087670131
2.0,0.0,0.05,3.0,0.8022380416899422
2.0,0.0,0.05,4.0,0.2861563362915474
2.0,0.0,0.05,5.0,0.5968649950357722
2.0,0.0,0.05,6.0,0.9189586353436806
2.0,0.0,0.05,7.0,0.8187481415128685
2.0,0.0,0.05,8.0,0.38097179678159365
2.0,0.0,0.05,9.0,0.0
2.0,0.0,0.05,10.0,0.7460981570733123
2.0,0.0,0.05,11.0,0.5339769271452551
2.0,0.0,0.05,12.0,0.6964737939837653
2.0,0.0,0.05,13.0,0.5106153930421619
2.0,0.0,0.05,14.0,0.7505998004122226
2.0,0.0,0.05,15.0,0.5857766766996702
2.0,0.0,0.05,16.0,0.750025488910772
2.0,0.0,0.05,17.0,0.8616626118724316
2.0,0.0,0.05,18.0,0.9389584164528414
2.0,0.0,0.05,19.0,0.6945362552665626
2.0,0.0,0.05,20.0,0.9594096961179573
2.0,0.0,0.05,21.0,0.8095233460169495
2.0,0.0,0.05,22.0,0.7177356019087616
2.0,0.0,0.05,23.0,0.8580031460209774
2.0,0.0,0.05,24.0,0.9468994218251295
2.0,0.0,0.05,25.0,0.7811492686056666
2.0,0.0,0.05,26.0,0.8831166675690544
2.0,0.0,0.05,27.0,0.9451245164262162
2.0,0.0,0.05,28.0,0.9676661587670118
2.0,0.0,0.05,29.0,0.7917589979302313
2.0,0.0,0.05,30.0,0.9177398415909572
2.0,0.0,0.05,31.0,0.34111602847245287
2.0,0.0,0.05,32.0,0.6939405624207662
2.0,0.0,0.05,33.0,0.7639782313281701
2.0,0.0,0.05,34.0,0.4019478897764649
2.0,0.0,0.05,35.0,0.7171988514525923
2.0,0.0,0.05,36.0,0.9614920168610935
2.0,0.0,0.05,37.0,0.7618970464484779
2.0,0.0,0.05,38.0,0.9273066179905303
2.0,0.0,0.05,39.0,0.9538941249679274
2.0,0.0,0.05,40.0,0.8668995026883872
2.0,0.0,0.1,1.0,0.7580193053814283
2.0,0.0,0.1,2.0,0.7853479087670131
2.0,0.0,0.1,3.0,0.8022978548500632
2.0,0.0,0.1,4.0,0.2861563362915474
2.0,0.0,0.1,5.0,0.5969997775972987
2.0,0.0,0.1,6.0,0.9189355408238493
2.0,0.0,0.1,7.0,0.8187481415128685
2.0,0.0,0.1,8.0,0.38097179678159365
2.0,0.0,0.1,9.0,0.0
2.0,0.0,0.1,10.0,0.7460981570733123
2.0,0.0,0.1,11.0,0.5340681303352007
2.0,0.0,0.1,12.0,0.6965463997685966
